what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334357751465
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1334357752472
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334357753329
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334357754917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357760569
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357762614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357763057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357767894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357773082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357776974
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357777705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357833587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357834002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357962802
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1334357967655
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1334357977918
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1334357978096
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334357979605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334357980559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1334357982573
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1334357982825
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334357983933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334357984144
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334357984374
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334357984581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1334357985048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334357985979
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334357986431
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334357989040
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1334357989040
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334357991737
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334357991737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357992094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357994249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357995916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357997866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334357999028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358037078
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334358046614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358049214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358087629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358094266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358100993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358111706
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1334358113015
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1334358113017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358122960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334358122966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334358122966
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1334358126868
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1334358126870
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1334358126891
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1334358126891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358127072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358285165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358316159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358332375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334358332382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1334358332382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358336405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358432035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358437701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358438476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358440478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358474438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358479398
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358480100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358480493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358480780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358481154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358482380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1334358485398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358502386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358510174
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358513943
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358513967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334358520327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334358532944
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1334358533348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358541230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334358552303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334358556282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358558663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334358562694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334358562957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358564654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334358567190
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334358573997
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358573997
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358575175
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358575194
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334358576279
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1334358576279
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358580093
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358580166
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1334358585803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358593299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358612126
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334358617635
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358617635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358618176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358618251
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358618976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358619068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358620437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358620541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358621151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358621247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358622440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358624447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358624722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358658951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358660836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358661558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358662120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358671336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358703155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334358705665
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358707452
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358707470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334358707492
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334358712634
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358712852
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358712918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334358717877
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358718399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334358719233
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334358720193
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358722098
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1334358722099
