what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1334502864557
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1334502864566
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1334502864723
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1334502865857
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1334502866052
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1334502866287
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1334502866602
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1334502866622
started,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1334502866802
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1334502867062
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1334502867082
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1334502867159
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1334502867200
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1334502867270
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1334502867735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502868692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502869749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502869753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502871577
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1334502878144
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1334502878269
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334502878322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502887132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1334502887152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502894837
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1334502900844
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1334502904063
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334502904562
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334502904585
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1334502906568
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1334502906599
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334502908332
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1334502911694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502915080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502925273
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334502925285
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1334502939067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334502946568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503012723
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334503015394
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334503016478
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334503017591
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334503017625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503028958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503036317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503037583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503039027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503045317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503047640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503051589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503062892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334503068536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334503077173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334503091647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334503123239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503125279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503145429
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1334503148129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503155412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503161263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334503166081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334503170305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503217406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503957350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503958648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503969119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503980791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503991160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334503991285
started,bundle,com.google.gdt.eclipse.designer.gpe,2.5.0.r37x201201030222,"com.google.gdt.eclipse.designer.gpe",1334504005851
